1122,Anime Rakugo Kan,"Ahjoctoob,Srpsn,Fjmevy",movie,1,7.1,45203,
2713,A-Channel,"Ajimqnion,Wojesy,Dvwia",tv series,26,7.11,3224,
23721,Gyakuten Majo Saiban: Chijo na Majo ni Sabakarechau The Animation,Hentai,tv series,26,6.93,99,"'Go and Anna have to join the fight against aliens, on their wedding day.::Ian Gear'"
33360,Lupin III: Episode 0 - First Contact,"Animation,Action,Comedy,Crime,Mystery",movie,1,6.66,1732,"'A news reporter interviews Jigen about how he first met Lupin.::Jason LeGault', 'In New York City, a female reporter interviews Jigen on how he first met Lupin. The story takes place a long time ago. When Jigen was working for a mob in New York. Who has a sealed treasure that contains a scroll in creating a powerful alloy. Lupin tries to steal it countless times, but can\'t obtain the scroll, unless he has a special ""key"" to opening it. The story also reveals to how Goemon obtains his Zantatsuken and how Inspector Zenigata first encounter Lupin.::J LeGault'"
8717,Licca-chan: Fushigi-na mahô no ringu,"Akjmxyijh,Snost,Aerzvvuge",movie,1,5.45,297,
3074,Chi's Sweet Home,"Xkomaeypu,Djmeaj,Daoult",tv series,5,6.3,1278,'The story follows a cute little cat named Chi and her fun family friendly adventures.::tyler poozy'
5029,Circuit Angel: Ketsui no Starting Grid,Acromm,tv series,1,8.16,9943,
10521,Catnapped! The Movie,"Animatiog,Adrdmturc,Gqnily,Hahdsdy",movie,13,7.98,117328,"""Anthropomorphic cats abduct little kids' dog to use him as a weapon for their Mistress who wants to control the fantastical cat world. Young boy and his sister must travel to this world to save their pet and the cat world.::Anonymous"""
9973,Ghost in the Shell: Nyuumon Arise,Comvdu,tv series,1,5.26,143,
23593,Kamiwaza Wanda,"Lhca,Wdi-Xk",tv series,1,6.0,62,
15541,Himitsu kessha Takano Tsume The Movie 3,,movie,3,6.86,3017,
32420,Toaru Majutsu no Index II,"Wvjnok,Ozyib,Xgu-Wj,Snpte'matw",movie,1,4.75,37,"""A series of nine flipbook-like vignettes showcasing simple revelations of movement and color. Koji Yamamura's animation refers back to the phenakistoscope, one of the earliest mechanisms used to make drawings move."""
20723,K: Seven Stories Movie 3: Side: Green - Uwagaki Sekai,"Qnimadhoi,Dcykom,Dcajc,Hzjnaay,Mnxtstj",tv series,2,6.71,7322,'Third Movie of the K-Seven Stories 6-Part Movies-Series.'
12367,Cai mogu,"Zjikatooi,Shprj",movie,12,6.21,27273,
2497,Ponsuke no haru,"Animation,Short",movie,8,6.73,3455,
26247,'Smile!' Enfin une chanson qui donne le sourire,Shoft,movie,1,6.22,52,
22677,Sanjougattai Transformers Go!,"Mecha,Sci-Fi,Shounen",movie,1,7.22,8048,
712,Doraemon Movie 03: Nobita no Daimakyou,Xdgannhee,movie,50,7.38,9559,
6418,McDull and Chinese Culture,"Comedy,Historical",movie,1,6.89,4111,
1830,Akahori Gedou Hour Rabuge,"Voledj,Oatjb,Pqdocy",movie,6,7.75,11149,"'Over the course of one evening, an unsuspecting group of twenty-somethings find themselves bombarded by a series of natural disasters and catastrophic events.::IMDb Editors', 'Will, Lisa, and two of their friends attempt to flee man-made and natural disasters and encounter Batman, Hancock, The Hulk, Indiana Jones, Hannah Montana, Michael Jackson, Beowulf, the Love Guru, Iron Man, rabid chipmunks amongst others in their seemingly vain efforts to seek help and shelter from unknown threats.::rAjOo (gunwanti@hotmail.com)'"
1861,Uchuu Enban Dai-Sensou,"Ectjkt,Kecha,Gomenwe",movie,1,7.66,7992,'Pepe Benengeli and his team participate in the Japanese Cup.'
33291,Koinaka: Koinaka de Hatsukoi x Nakadashi Sexual Life The Animation,Hentai,movie,,6.63,1648,
12755,Pokemon Housoukyoku,"Adventure,Comedy,Fantasy,Kids",movie,1,6.13,1039,"""Yasuji Mori's short about a kitten drawing pictures on a wall."""
2717,Saikyô saiaku no kare! Sono ichi/Saikyô saiaku no kare! Sono ni,"Qnimaviln,Avrkon,Addeknhrx,Glledi,Vanrwsr,Wru-Fk",tv series,24,7.09,2072,
33788,Twinbee Paradise,"Aqytgtkre,Sykrr,Eijnaelob,Vei-Nu",movie,,,1766,
655,Fullmetal Alchemist: Premium Collection,"Agymxtimm,Afthoi,Wfvgkuude,Cokfdu,Gxttary",movie,13,7.37,5046,"'5 exclusive shorts of FullMetal Alchemist. 1: After the end of the production of the ""Conqueror of Shambala"" the entire cast of character celebrate in chibi form. 2. In 2005, 3 of Ed\'s grandkids deliver Al\'s present for his 100th Birthday. 3. ""A live-action"" Al is on the search for Ed all throughout Japan in reality. 4. You, the viewer is part of the action as you\'re a new recruit of the State Military in an alternate storyline of the TV series. 5. A hour recap summary of Envy and Greed\'s moments in the TV series, narrated by themselves.::J LeGault'"
1492,Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,Hnsfpvicwl,tv series,26,7.15,6903,
14199,MapleStory 2,"Dehiji,Aevenguse,Xantwft",tv series,12,6.78,113166,
1638,Mahou Shoujo Isuka,Veitao,movie,41,6.91,2146,"'Shingo is planning the film ""A Story of Two Worlds"" starring Megumi. Yuu\'s transformation into Creamy Mami is happening without her wanting it. She is asked to star in the film too. But the magic doesn\'t last...::Angel Creamy <angelcreamy@aol.com>'"
13057,Yume wo Kanaeru Zou,Cokqdn,tv series,6,7.18,4430,"'A pretty schoolgirl hides a secret: she is actually a boy who got turned into a girl and is looking for a way to change herself back.', 'Megumi-chan is a teen-aged girl with a secret past. She used to be a boy until she saved a magician from a gang of boys and was given a magical book. As a boy when he bled into the book a genie appeared to grant one wish. Megumi wished to be a man, but the genie granted the wish backwards so he turned into Megumi-kun, a girl. Years pass and Megumi grows up to be the most beautiful of girls but still acts and fights like the boy that she really is. Upon entering High School she immediately beats up the school bully who falls in love with her. Thus begins her adventures looking for that book to change her back and fighting off both admirers and her on-coming femininity.::laird-3'"
15313,Angel Cop,"Animation,Action,Sci-Fi",tv series,12,6.36,8081,"'An elite anti-terrorist agent battles terrorists threatening Japan, but a mysterious third player is involved in their own way.::Kenneth Chisholm', 'In the late twentieth century, the Secret Security Force was formed to stop the actions of the communist terrorist group known as the Red May. Angel, a beautiful, yet cold woman, has recently joined the small anti-terrorist group. But her first mission will be a true test of skill, for members of the Red May are being found dead, murdered by gruesome methods. Who is causing these murders? And why?::Chuck ""Dark-Side"" Williamson'"
28555,Non-tan to Issho,Kids,tv series,1,8.0,53,"'Komugi Yoshida, a second year middle school student who is also an idol, encounters a creature named Usa-P. Usa-P gives her magical powers to fight off evil beings.::Junior Smith'"
1671,Kiss in the Dark,"Dbpmzdluv,Xokedt,Fwana,Tomancz",movie,3,6.47,1099,"""The protagonist of the story happens to be stuck in his classroom a derry cold night. Well as per the title of the story he just kisses his rival a.k.a antagonist who happens to be a senior . And that's where the whole plot of the story is based and the title is taken.::nonsense 365"""
22893,Itazura The Animation,Hengdm,tv series,13,6.71,137,"'Bud Leaf teaches Mary Jane the very vegetable-friendly, Presto Pesto Sandwich.'"
30424,Kamiusagi Rope x Boruto: Naruto Next Generations,"Anikwtimk,Siort,Cuiedy",movie,1,5.1,164,
770,Pants no Ana,"Dnijaciun,Xhlrn,Comeat",movie,1,7.53,44030,"'A collection of short stories, all of which are perverted to various degrees.::Moh X'"
1824,Blue Gender,"Anhmatjon,Afvenrkxw,Acams,Rogrir,Fjmamge,Aci-Fm",tv series,1,7.92,16474,"'The year is 2031, and after being in cold-sleep for twenty-two years, Yuji Kaido wakes up in the middle of a war for human survival against giant insects called the Blue, who have overrun the Earth and have killed almost the entire population.::fml_lopez'"
11679,Thistle One,"Anlmdtion,Ahpgt",movie,1,5.27,2373,
1300,Maid Meshimase,Hehbai,tv series,24,6.83,2230,"""A short TV featuring a small green pig with enormous eyes. The title Nandarou implies that even its creators didn't really know what kind of creature it was supposed to be. However, NTV (Nihon TV) chose it as their station's mascot."""
31697,Screwballs II,Rukeau,movie,2,4.29,34,"'In the original tradition of ""Screwballs,"" four horny teens try to get a shot at the sexy new French teacher.::Wallace Entertainment', ""Brad, Steve, Hue, and Marvin are four get-nowhere boys who are forced into summer school, ending up at Cockswell Academy under the supervision of Principal Arsenault. The boys play a game where they earn points for every girl with which they score. On misadventures of their own, they decide to go for the ultimate 100-point score, Mona Lott, the new French teacher. But when they're unable to get a shot at her, they end up in the unforgiving clutches of the principal. After all is lost, they take one final chance during the school's anniversary celebration.::Wallace Entertainment"""
9733,Experiment in Terror,"Crlme,Iyftwgt,Thsmlkwr",movie,1,7.21,2066,"'A man with an asthmatic voice telephones bank clerk Kelly Sherwood at home and coerces her into helping him steal a large sum from her bank.::nufs68', ""When the bank clerk Kelly Sherwood arrives home after hours, she is intimidated by a stranger that knows her routine habit. He threatens Kelly and her sister Toby to force her to heist $100,000 from her bank; otherwise he will kill her. Kelly does not see his face but notes he is asthmatic. Kelly succeeds to lure the criminal and contacts the FBI agent John 'Rip' Ripley that advises Kelly how to behave and assigns a group of agents to keep Kelly and Toby under surveillance. But when Toby is abducted by the stranger, Kelly tries to stay calm to help the FBI to catch the criminal.::Claudio Carvalho, Rio de Janeiro, Brazil"", 'Kelly Sherwood is terrorized by a man with an asthmatic voice who plans to use her to steal $100,000 from the bank where she works. He threatens to kill her teenage sister Toby, if she tells the police. However she manages to contact F.B.I. agent Ripley.::Will Gilbert'"
3000,Alfred J. Kwak,"Animation,Family",tv series,23,7.3,5134,"'After a horrific car accident takes the life of his parents and siblings, a young duckling is raised by his considerate uncle.::Gaskmaskproductionsbooks', ""Alfred J. Kwak is the son of Johan Sebastian and Anna Kwak. When their beloved home is disturbed by the development of a new theme park, his parents are forced to move (along with all of their children). When the family is on their way to the farm of an uncle of a very good friend, Henk de Mol, Alfred's parents and all of his siblings are the victims of a tragic car accident. Henk de Mol takes upon him the task of raising the little duck as he was his own son. In the years to come, Alfred experiences a lot of adventures.::Joffrey Verhoef"""
13173,Three O'Clock High,Cmkddy,movie,1,6.82,3621,"""A nerd gets himself in hot water with the new bully, a quiet bad boy who challenges him to fight on the grounds of their high school after the day's end.::mystic80"", 'A high school nerd, Jerry Mitchell (Siemaszko) is assigned to write a piece for the school paper about new boy Buddy Revell (Tyson), who is rumored to be a psychopathic nutcase. When Jerry accidentally touches Buddy, he says that they must fight in the parking lot at 3pm. Jerry will just about do anything to avoid the confrontation.::Corey Semple (AdamSandlers8SexyNights)'"
8560,Gozonji! Gekkou Kamen-kun,"Cmmeah,Patodn,Seh-Rm",tv series,2,6.62,20953,"'Caren Ortensia attempts to control the world using money with varying degrees of success, Phantas-Moon receives a movie adaption of her T.V. show, and Shiki is involved in a love plot that spans years.'"
32343,Utawarerumono: The False Faces,"Ctpmatiok,Qdcentugv,Gwbtwry",tv series,1,6.15,165,
33371,Madonna: Kanjuku Body Collection,"Harem,Hentai",tv series,,,931,
9959,Channel 55 4th Season,"Dujweu,Pasody",tv series,1,7.51,465,"'In a city where the paranormal and ordinary co-exist, the Libra organization battles to ensure peace and order.', ""A breach between Earth and the netherworlds opened up over the city of New York, trapping New Yorkers and creatures from other dimensions in an impenetrable bubble. Over time, this bubble became Jerusalem's Lot, a homeworld of wondrous beings and crazy sci-fi sensibilities. Now someone is threatening to sever the bubble and unleash chaos across the dimensions, and it's up to a special group of superhumans to preserve Jerusalem's Lot."""
9887,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET): Fujilog Nyuumon-hen",Ekmeer,tv series,2,5.7,409,"'Once upon a time, there was a war between the Imperial army and Ninku, an elite unit of 12 zodiac warriors led by their master. Just when the Ninku were about to win the war, their master asked them to hold back and disbanded the unit. The series follows the adventures of 3 of the 12 zodiac warriors, along with the sister of one of them and a penguin, and the repercussions of that fateful day. It is a journey of friendship, loss and adventure, as they run away from the Imperial army who are trying to eliminate them.'"
1842,Hanappe Bazooka,"Whimatpoi,Cokedu,Fzubxrh",movie,26,8.4,29528,
32884,Shingeki no Kyojin: Picture Drama,"Short,Comedy",movie,1,5.0,38,"'Following the characters of Attack on Titan, this comedy Chibi show explores their days in training from a satirical angel.::Niklas Zenius Jespersen'"
4127,Re-Kan!,"Wnimqvojm,Vokfdt,Yamtawg",tv series,4,6.69,2273,"""High school girl Hibiki Amami has a sixth sense for spirits which kept her lonely as a child. Will it be different now that she's transferred to a new school?"""
24151,Kingsglaive: Final Fantasy XV,"Dnimatpkn,Awjimn,Aqvcntyrz,Cramw,Fxjdavy,Xco-Fi",movie,2,7.76,46864,"""King Regis, who oversees the land of Lucis, commands his army of soldiers to protect the kingdom from the Niflheim empire's plans to steal the sacred crystal which gives Lucis its magic and power.::Anonymous"", ""The magical kingdom of Lucis is home to the hallowed Crystal, but the menacing empire of Niflheim will stop at nothing to make it theirs. War has raged between the two for as long as most can remember. King Regis of Lucis commands an elite force of soldiers dubbed the Kingsglaive. Wielding their king's magic, Nyx Ulric and his fellow glaives stand before the crown city of Insomnia, fighting to stay the inexorable advance of Niflheim's imperial army. Before the overwhelming military might of the empire, King Regis can only salvage his kingdom by accepting an ultimatum-he must cede all lands outside the crown city, and see his son, Prince Noctis, wed to Lady Lunafreya, the former princess of Tenebrae now captive of Niflheim. As the war of wills rages, the machinations of Niflheim transform Insomnia into an awe-inspiring battleground, pulling Nyx into a struggle for the very survival of the kingdom."""
1784,Nyaruko: Crawling with Love,"Akijatoin,Wctiov,Sukebu,Femtaxy,Eonwnce,Rxj-Xi",tv series,2,5.6,932,"""Actual H.P. Lovecraft's alien god of chaos from Cthulhu Mythos appears to a high school boy in the form of a whimsical girl Nyaruko claiming that it's there to protect him from other alien godlike races who want to abduct him.::Anonymous"""
875,Sengoku Basara: Setonai no Gekitotsu! Hi wo Fuku Umi no Daiyousai - Fugaku!!,"Axumon,Historibdp,JwgbiwlAfer,Xaktrxk",movie,1,7.88,32756,"'Tamio Moroi graduates from a prestigious university and obtains a job at the Camel Brewery in a distant town. He is keen to work hard, but is warned to take it easy and just appear as if he were working. He receives a letter from his father saying that his mother is going crazy. After hiring a psychiatric student from his university to investigate his mother, she comes to visit him to tell him that it is really his father that is going insane. His university girlfriend, Miss Iki, visits him in his bleak dorm, after losing her teaching job, but he cannot afford to marry her. A while later Tamio loses his job, due to a series of odd ailments. Finally he obtains work as a school janitor, and meets Miss Iki again in the unemployment line, but finds that she is now married - to a janitor.::Will Gilbert'"
18119,Genzai Byoto,Kendah,movie,13,7.79,81037,
31874,Children of the Corn: Revelation,"Hisgur,Thvilmet",movie,1,4.77,79,"""When a girl named Jamie repeatedly tries to contact her grandmother to no avail, she investigates by going to her apartment in Omaha Nebraska....only to find that it's been condemned and overtaken by possessed children! As she digs deeper, she discovers a dark secret about her grandmother & awakens a dark, demonic force that wants Jamie dead and will stop at nothing.::Torey Cloud <toreycloud@hotmail.com>"""
4052,Little Prince and the Eight Headed Dragon,"Animation,Family,Adventure,Fantasy",movie,39,6.76,9590,"""Prince Susano's mother dies; when his father tells him she has gone to another place, he sets off in search of her. He builds a boat and goes to see, first, his brother, in his crystal palace in the land of night (where he causes much damage to the palace, but his brother still gives him a magic ice crystal). Next, he fights the fire god, who gives him a magic bird after Susano defeats him, with help from the magic crystal and his little rabbit sidekick. Susano also picks up another traveling companion, a large but dim villager. Next, he goes to his sister, in the land of light. As with his brother, though, he causes much unintentional damage; his sister, who also happens to be the sun, goes off to hide in a cave. The frantic villagers stage a party (in the original legend, an orgy) outside the cave and trick her into coming outside again. Finally, Susano finds a little princess whose land is being threatened by an 8-headed dragon. With the help of a flying horse (who we later learn was sent by his sister) and his sidekicks, they get the dragon a bit drunk and take out one head at a time (mostly, though two of the last three take each other out).::Jon Reeves <jreeves@imdb.com>"""
19187,Nazo no Kanojo X: Nazo no Natsu Matsuri,"Ecchi,Mystery,Romance,Seinen",movie,1,5.96,893,"'Karo was hurrying to his house on a rainy day. Then he met a fish swimming in the air. He talked about the fish to Piyobupt but he laughed at Karo. So they started to imagine. And outside of the window, flying fishes were enjoying the rain.'"
30751,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,Cimqby,movie,13,6.4,619,"""The short film's main character is a water spider who seems to have fallen in love with a water strider. Though she is scared of him at first, the water strider soon gets used to the presence of the spider.::Wikipedia"""
11467,Hatsukoi Limited: Gentei Shoujo,"Gkledj,Ezdgi,Aehplp,Fhpuksi",movie,2,6.76,6162,
3213,Mori no ongakukai,"Znijatiun,Wjogt",movie,35,7.6,805,
8754,The Laughing Salesman,Dkynajiin,tv series,2,6.89,2975,
12657,Yakin Byoutou Kranke,Yxttwl,tv series,1,6.4,185,"'Yu Narukami has moved from Tokyo to Inaba to stay with his uncle and cousin, while his parents are away on business. However, after a murder shakes up the sleepy town, things get even more crazy when he discovers the mysterious ""Midnight Channel,"" and that he has the even more mysterious ability to enter TVs. Accompanied by his disbelieving friends, Yu discovers another world inside the TVs, that seems to be connected with the murder. They also discover the ability to summon \'Persona\', their \'other selves\', whose power they can use to fight the shadows that inhabit the TV world. The murders, the Midnight Channel, the world inside the TV, and Persona. Yu and his friends fight to figure out how they\'re connected, and to solve the case before it\'s too late.::Lovebunny'"
32748,Konchuu Monogatari Mitsubachi Hutch: Yuuki no Melody,"Wfventurr,Foiedy,Vraia",movie,1,6.07,86,"'Over the course of one evening, an unsuspecting group of twenty-somethings find themselves bombarded by a series of natural disasters and catastrophic events.::IMDb Editors', 'Will, Lisa, and two of their friends attempt to flee man-made and natural disasters and encounter Batman, Hancock, The Hulk, Indiana Jones, Hannah Montana, Michael Jackson, Beowulf, the Love Guru, Iron Man, rabid chipmunks amongst others in their seemingly vain efforts to seek help and shelter from unknown threats.::rAjOo (gunwanti@hotmail.com)'"
5935,Mahô no purinsesu Minkî Momo: Tabidachi no eki,"Short,Family,Animation,Fantasy",movie,43,6.54,249,"'Minky Momo travels through time and teams up with her previous magical princess self to help an old man.', 'It is said that train stations are not only an end and a beginning for many, but also are a place for lost and forgotten objects - and for those who are forgotten. On a rain-soaked day, Minky Momo rides the train towards her final destination and converses with an old man who is trying to reunite with someone very important to him. After discovering he left his passport on the train, Momo embarks to try to find him and consequently runs into both her parallel self, and a young girl who is in need of both of their help.::Tenchi'"
5475,Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,Myfjagv,tv series,26,6.35,305,
24459,EX Season,"Zglmahiin,Gokedy",tv series,1,7.52,23484,"'Caren Ortensia attempts to control the world using money with varying degrees of success, Phantas-Moon receives a movie adaption of her T.V. show, and Shiki is involved in a love plot that spans years.'"
9252,Aftermath,"Drama,Thriller",movie,1,7.94,42653,"""Two strangers' lives become inextricably bound together after a devastating plane crash."", ""Two strangers' lives become inextricably bound together after a devastating plane crash. Inspired by actual events, AFTERMATH tells a story of guilt and revenge after an air traffic controller's (Scoot McNairy) error causes the death of a construction foreman's (Arnold Schwarzenegger) wife and daughter."", 'Near Christmas, the construction foreman Roman is eager to welcome his wife and pregnant daughter that are coming home. When he arrives at the airport, he is informed that their plane has crashed with no survivors, destroying his life. The air traffic controller Jacob ""Jake"" Bonaos commits an error and two planes collide. Jake is forced to have another identity and move to another town, being separated from his beloved wife Christina and son. Roman hires a private investigator to locate Jake. When Roman meets him, a tragedy happens.::Claudio Carvalho, Rio de Janeiro, Brazil', ""Eagerly preparing for the return of his wife and his pregnant daughter from Kiev, construction manager Roman Melnyk anxiously awaits their arrival to pick them up at the airport. Instead, Roman will receive the worst news that anyone could ever receive, as well as the irrevocable certainty that his family has perished in a tragic mid-air collision with no survivors. However, in the background of this calamity, another tragedy occurs as the well-meaning air traffic controller and family man Jake who is held accountable is squashed under the weight of his actions. In the end, with so many lives lost unjustly and unexpectedly, in the aftermath of the two men's grief and sorrow, revenge might sound as a sweet alternative, but sometimes, an apology is enough.::Nick Riganas"""
6303,Kill Me Baby,"Animation,Comedy",tv series,54,6.46,499,"'Yasuna Oribe, a student at school, is friends with a killer named Sonya. Yasuna is best friends with her, but Sonya tends to beat her up every time she falls for her pranks. Sonya is usually called ""the assassin"" in some episodes.::Gabriel Hobson'"
5321,Tomo ka teki ka? Tekken mahha panchi no otoko arawaru sono na wa J,"Amiiahioi,Dztjpn",tv series,2,6.43,1958,
1007,Himekishi Olivia,Renbdl,movie,6,7.87,16804,'Pikachu and friends play peek-a-boo.'
483,Mirai Kara Kita Shounen Super Jetter,"Esupon,Zujegg,Wzo-Fi,Auier[jwwr",tv series,24,7.46,17463,
8832,Jishu Seisaku Movie Binchou-tan,"Zklmcyion,Syord,Mtsic",movie,25,5.63,125,
1540,Yubi wo Nusunda Onna,,tv series,1,7.02,1627,
31634,Yokohama kaidashi kikô: Quiet Country Cafe #1,"Xmilatioj,Ahlty",movie,1,2.67,816,
32946,Steady x Study,Rkmcnct,tv series,1,6.81,1108,"'A group of people are resurrected from their deaths by a mysterious black ball called GANTZ to combat alien criminals hiding on Earth.::songmaster2005', ""High school student Kei Kurono meets up with childhood friend Kato Masaru one day by chance encounter. As the two are in the subway chatting, Kato notices a homeless man on the subway train tracks. Kato goes down on to the tracks to move the man off the tracks and persuades Kei to help. But soon after helping the man, they are hit by a subway train and killed... or maybe not. Immediately after being hit by the train, the two are suddenly in an apartment from which they can't leave, along with some other people who were also in some near death experience. In this apartment there is also a black sphere called Gantz. Kei and the others have to obey Gantz's rules if they want to live. They have to participate in missions in which the objective is to eliminate aliens. But who or what are these aliens? are Kei, Kato and the others alive or dead?::Neuman"""
1284,Ao no 6-gou,"Cwjilb,Advtutlsc,Kfcha,Mylhtari,Sci-Fy",movie,3,6.12,945,"""Steven Gold is a stand-up comedian who is flat broke and has recently dropped out of medical school. He and several others work regularly at the Gas Station, a New York comedy club. The wages are lousy and everybody hopes for the big break. Lilah Krytsick is housewife with an ambition to be a stand-up comedian, however she doesnt seem to have the talent. Steven takes her under his wings and teaches her the art of comedy and humour. But when a TV station arranges a comedy evening at the club, Steve sees his opportunity for fame and stardom. Their friendship seems quickly forgotten and now it's every man and woman for him- or herself!::Mattias Pettersson <seaman@sbbs.se>"""
29261,Happiness!: Watarase Jun no Kareinaru Ichinichi,"Comedy,Fantasy",tv series,2,7.22,2962,"""It's not easy to find the perfect girl, even when you're the same sex! Kanako thought attending an all-girls school would be the perfect way to meet the girl of her dreams, but after her hot new roommate turns out to be a guy in drag, and catching the eye of the most popular girl in school only brings down the wrath of all the OTHER similarly obsessed girls, she's not so sure! Complicate things with a cat-eared dorm leader, her roommate's rude-mannered maid, an identical twin sister (who attends an all-boys school of course) and WAY too many attractive girls of questionable persuasions and the question becomes whether Kanako will die from frustrated nosebleeds! (Life would be SO much easier if guys didn't literally give her the hives!) Will Kanako ever find a non-polar opposite of a compatible non-opposing polarity? Let's just say that the quest for true love will not run straight in Maria Holic."""
4138,Kuroi ni Ame Utarete,Drama,movie,3,7.46,1459,"'Follows the drama of particular Hibakusha survivors. A loose adaptation of the manga of the same name, by Nakazawa Keiji.::ridojiri'"
2523,Hatsukoi Monster,"Wjimdtikh,Clmqgb,Drxla",tv series,12,6.38,7748,"""Nikaido Kaho is a daughter of a rich family and her whole life everyone's been nice to her. When moving to her new high school dormitory, she almost gets hit by a truck but is saved by a boy. It's love at first sight for Kaho but when asking him his name, he tells her she's weird. Kaho is shocked since it's the first time anyone's ever said mean things to her. Soon enough, she finds out that the boy who saved her lives in the same dormitory and so she bravely confesses her love. The boy says his name is Kanade and agrees to go out with her. Unfortunately, the following day Kaho finds out that her first boyfriend is a 5th grader."""
1902,Wasurenagumo,"Avimdtion,Gwnyddy,Nnftxty",movie,1,6.89,5037,"'This story involves the shopkeeper Suzuri of Kokumondou who sells historic books and Mizuki, granddaughter of the land owner. When Mizuki releases a somewhat cute young spider demon out of a sealed book, the pair investigate the origins behind it::bbcgjg'"
26141,Manga Hajimete Omoshiro Juku,"Abbwgygrs,Kmav",tv series,1,8.5,71,
1117,Kuro,"Deaka,Nystety",movie,1,7.46,78876,'A Japanese woman living in Paris with her paraplegic lover reminisces about their time together in Japan.'
6198,Shin Reyon Densetsu: Mou Hitori no Flair,Kditak,tv series,1,7.3,6931,
15043,Galaxy Angel,"Anynztiok,Gjnady,Fsu-Fl",tv series,13,6.18,5907,"'The astronomical adventures of the Angel Brigade, a squad of females dispatched to retrieve powerful objects scattered around the Milky Way.::Serena Tsukino', 'The Angel Brigade is a five team members military branch of Transbaal Empire military. There mission is to track down and find the ""Lost Technology"". Somehow they most of the time mess up on the mission by getting into trouble and weird situations.::David'"
1559,A Happening of Monumental Proportions,Zoieqn,movie,50,8.25,129112,"'During the course of one day, a group of students at a school in Los Angeles find themselves caught up in a plot of sex, lies and dead bodies.::Anonymous'"
1609,Idol Bouei-tai Hummingbird,"Czeion,Qdventure,Bomrdt,Mmlpearh,Muspc,Srjuisn",tv series,4,7.36,14615,
181,Saiunkoku Monogatari 2nd Season,"Wdvencurq,Comesu,Draia,Favyefh,Kisylrixak,Cinshfe",movie,13,7.54,36264,
1712,Etsuraku no Tane The Animation,Hcitwi,movie,13,5.88,556,"""Dr. Raichi, a survivor of the Tuffle race that was eliminated from Planet Vegeta by the Saiyans, is trying to take revenge on the surviving Saiyans by killing them and Earth's population. Goku, Gohan, Piccolo, Trunks, and Vegeta must find and destroy generators emitting deadly Destron Gas before all life on Earth is extinguished, then find Raichi and stop him.::page8701"""
12859,Possessions,"Anpmcvion,Wvoxt,Fattavy",movie,1,8.39,76051,"'One night of the eighteenth century, in the depths of the mountain, a human being is lost and finds a small temple. In the moment when he enters the room space is transformed into a completely different world.::NTKH'"
28979,Happy Noob-o-ween,"Aniiaboon,Dcnikh,Vokeby,Fantasf,Xgi-Ri",tv series,12,7.8,73909,'Mem and Zen try to grasp the concept of Halloween. The Noobs fight virus infected people wearing costumes at the Halloween festival.'
24861,Renai Fuyou Gakuha The Animation,Iehfzj,tv series,1,5.26,164,"'The astronomical adventures of the Angel Brigade, a squad of females dispatched to retrieve powerful objects scattered around the Milky Way.::Serena Tsukino', 'The Angel Brigade is a five team members military branch of Transbaal Empire military. There mission is to track down and find the ""Lost Technology"". Somehow they most of the time mess up on the mission by getting into trouble and weird situations.::David'"
2648,One Piece: Jango's Dance Carnival,"Animation,Short,Comedy,Fantasy,Musical",movie,1,7.39,1277,"""The Straw Hat Pirates visit Mirrorball Island. Where a big dance carnival is being held. Jango the Hypnotist was there too, to show off his dance moves. Only when he was found by a group of Marines who were about to arrest him. But ended up chasing him throughout the island. Our heroes got involved when one of the Marines recognized Luffy from the wanted poster. And they end up getting chased as well. Soon Jango steals the spotlight of the dance carnival and uses his hypnosis on everyone on the island. And soon everyone including Jango, The StrawHat Pirates, and the marines are all dancing like there's no tomorrow.::J LeGault"""
7768,Swimming,Dfama,movie,12,7.04,28812,'An American-born Chinese teenager trying to handle her possible homosexuality when her 3-month-old half-sister seems to have stolen the attention of the entire family.'
22035,Dragon Ball: Sleeping Princess in Devil's Castle,"Animxtpon,Wctiub,Adbenhgee,Fenily,Fqnvafj,Ssl-Yi",movie,1,4.94,89,"""Goku and Krillin want to be trained in the martial arts by the great Master Roshi. The only way he will agree to train them is if they go to Devil's Castle to find the Sleeping Princess, who is being held prisoner by Count Lucifer, and bring her back to his island.::page8701"""
2360,Phoenix,"Smmoayiin,Sdvpkt,Vraja,Fwjfwsh,Hisbmry,Sch-Vo",tv series,1,6.28,1830,"'Throughout history, from the distant past to the far future, men seek to capture the Phoenix, the source of eternal life. But what does success truly mean?::gigacaesar', 'All living things are destined to pass away. However, there are those who refuse to accept this fate, and so choose to seek the source of eternal life: the blood of the mystical bird of fire, the Phoenix. From the distant past through the far-flung future, countless wars are waged to control its power, and many lives are observed in the struggle. While death awaits those who fail, perhaps a destiny even more horrific awaits those who succeed.::gigacaesar'"
