6107,Wizardry,aamrqd,movie,13,6.45,685,"'Based on the first Wizardry game ""The Proving Grounds of the Mad Overlord"", a group of characters enter a dungeon to confront the ultimate wizard to prevent him from reaching an unstoppable power. On their way they meet up with a few new friends who have their own battles to settle, but their paths lay together.::Anime News Network'"
935,Jinsen shonen hei,fn,movie,24,7.4,64697,
32343,Utawarerumono: The False Faces,SnniimmaagiiSbeettfeejyaaa,tv series,1,6.15,165,
2007,Doraemon: 2112-nen Doraemon Tanjou,CCryyaabttsstKKf,tv series,2,5.8,1101,
3962,Meiken rasshî,nnkqyiilnn,tv series,13,6.28,9351,"'A Japanese animated version of the famous American TV series about a family of farmers and their dog, Lassie. In each episode, someone in the family manages to get into some kind of trouble, but luckily for them the faithful, loving and intelligent Lassie is there to save the day.::Jean-Marc Rocher <rocher@fiberbit.net>'"
33759,King of Prism by PrettyRhythm,AAiiqttooj,movie,12,7.19,53,"'The completely male musical group \'Over The Rainbow\' succeeds in its debut. Aiming to become the best boy band, more students enroll in Edel Rose (school). Hiro and the others begin practice for the Prism King Cup the ultimate test for music groups, an event that is held once every four years. However, a rival bands called ""Schwarz Rose"" appears... Who will become the Prism King, the one who can make girls\' hearts throb the most!?'"
2325,Perfect Blue,"Animation,Horror,Mystery,Thriller",movie,3,6.56,3957,"""A retired pop singer turned actress' sense of reality is shaken when she is stalked by an obsessed fan and seemingly a ghost of her past.::Kenneth Chisholm"", 'Mima leaves the idol group CHAM, in order to pursue her dream as an actress. Mima climbs up the rocky road to success by performing as rape victims and posing nude for magazines, but is haunted by her reflections of the past.::<H@jime>'"
2420,Nagisa,DDesnaa,movie,2,6.93,1613,
4970,Neko Konogoro,ikeeyy,tv series,1,7.46,51064,
28121,Kino's Journey: The Beautiful World - The Animated Series,"Animation,Adventure,Drama,Fantasy",tv series,13,7.88,336349,"""Destination is a state of mind. A tale of one girl and her bike and the road ahead. Kino wanders around the world on the back of Hermes, her unusual, anthropomorphic motorcycle, only staying in each country for three days. During their adventures, they find happiness, sadness, pain, decadence, violence, beauty, and wisdom. But through it all, they never lose their sense of freedom. They discover that because of the world's imperfections, it is actually a thing of beauty."""
23315,Rolling☆Girls: Chibi☆Rolling☆Girls Korokoro Gekijou,SSiipffkee,tv series,1,6.8,57,"'Go and Anna have to join the fight against aliens, on their wedding day.::Ian Gear'"
5667,Sekaiichi hatsukoi,QmaattopjEimmaannw,tv series,6,7.51,79923,"""Rookie literary editor Onodera Ritsu finds himself working for the Marukawa Publishing Company. To his surprise the only job available is in the Shojo Manga division of the company. The editor and chief of the manga division, Masamune Takano, can't help but feel that he knows his newest editor. After spending many hours at work together, Takano realizes that his new editor is actually his high-school sweetheart. Masamune Takano confronts his former lover Onodera-san about their former relations. Takano is now bound and determined to make Ritsu fall in love with him yet again. Refusing, Onodera rushes home and can't help but recall those years in high school with his former love. Masamune in convinced that he can spark a new love with his long lost love. The world's greatest first love....::Jake Kling"""
22639,Renzu: Futari no Kyori,Hentai,tv series,1,5.73,71,
17443,Dog Soldier: Shadows of the Past,"Animation,Action,Adventure,Drama",movie,1,6.57,100,"'When an American scientist has in his possession a cure for the AIDS virus is kidnapped, a warrior named John Kyosuke vows to get it back.'"
20267,Kanojo wa kirai to iimashita,,movie,12,6.77,4334,
26101,Rozen Maiden,"bnaayiioob,,AAfvvnntttCCoorh,,Ffmmq,,FFqnnttaaah",tv series,1,7.2,96,"""A young boy's life is about to change when he finds a doll.::Anonymous"""
3334,Hakaba kitarô,Snniimmttiipb,tv series,2,5.85,1137,
8217,Aladdin and the Magic Lamp,"AAnnqu,,ddvvwttuurr,,DsnhCbsyy",movie,52,7.67,4110,'This is the classic story of the young boy Aladdin who is tricked by and evil wizard to go inside the cave that holds a great treasure and there is an old lamp that he needs to bring to him. He meets the slave of the lamp and his and becomes the most famous kid in town and marries the princess Madral.::MuffinChan'
13057,Yume wo Kanaeru Zou,lmmwfh,tv series,6,7.18,4430,"'A pretty schoolgirl hides a secret: she is actually a boy who got turned into a girl and is looking for a way to change herself back.', 'Megumi-chan is a teen-aged girl with a secret past. She used to be a boy until she saved a magician from a gang of boys and was given a magical book. As a boy when he bled into the book a genie appeared to grant one wish. Megumi wished to be a man, but the genie granted the wish backwards so he turned into Megumi-kun, a girl. Years pass and Megumi grows up to be the most beautiful of girls but still acts and fights like the boy that she really is. Upon entering High School she immediately beats up the school bully who falls in love with her. Thus begins her adventures looking for that book to change her back and fighting off both admirers and her on-coming femininity.::laird-3'"
30928,Hanabi,nq,movie,1,4.0,38,
12549,Sakura taisen,AAccrunn,tv series,12,6.96,169615,"""It is the Taishou Era in Japan, and the Western world has begun to make its way through traditional Japan. Technology is evolving, and the use of steam has made for great breakthroughs in transportation in weaponry. But the world faces a deadly threat: a dark cult wishes to destroy Japan and the very world itself. To combat any possible threats, the Imperial government of Japan brings together six young ladies from around the world to form the Hanagumi (Flower Bridage) division of the Teikoku Kagekidan (Imperial Floral Assault Group). Clad in their proud spiritual armor, the Kobou, these young women are the frontline of defense against the demon worshippers, but they haven't a leader to guide them into battle."""
33674,Chikyuu ga Ugoita Hi,rrmmaa,tv series,1,,32041,"'Go and Anna have to join the fight against aliens, on their wedding day.::Ian Gear'"
1773,Benji: Off the Leash!,"qmmaa,,kiillh",movie,1,7.54,4907,"""Three unlikely, unsuspecting souls who come face-to-face with that moment in their lives when they must stand and be counted. For Sheldon, it's difficult because he doesn't appear to be the brightest guy in the world (although he might be the funniest). For Colby, it's even more difficult because he's only 14 years old, and up against enormous odds. For Benji, it's almost impossible--because, after all, he's just a dog, lost and alone, with nothing but a belligerent bird and a bungling stray mutt to help. A band of unlikely comrades, brought together by the least likely of the bunch, for a common, courageous purpose. Things will change. Lives will be saved. Because Benji is off the leash!::Sujit R. Varma"", ""Benji is born. Is born from a black prized breeder owned by an abuser who cares only for money. Benji is taken away by the greedy man's son and two years later Benji finds out his mother is sick and tries to get 2 bumbling animal catchers that save pets that are on the streets to find his mother and bring the bad guy to justice with the help of a dog with an extremely long tongue and a parrot.::Anonymous"""
32806,Shin Pro Golfer Saru,JSSoooegss,movie,1,6.42,488,"'After two-month-old kitten Chibi-neko is abandoned by her former owners, she is found by 18-year-old Tokio. Although his mother is allergic to cats and has a great fear of them, she agrees to let him keep the kitten because she fears he is becoming too withdrawn after failing his university entrance exams. Chibi-neko soon falls in love with Tokio. In her own mind, Chibi-neko is a small human who speaks in human words, although people only ever seem to hear her meow, and she believes that all humans were once kittens like her. A stray cat tells Chibi-neko of a paradise called Cottonland, where dreams can come true.'"
11069,Uchuu Senshi Baldios,"ScryrrrFrraamm,,rv,,SScciiDuDuunnee,,SS",movie,1,6.61,3088,
2350,Working!!,iisiiinnVoommweyyDDqmmToommaannee,tv series,3,5.49,1793,"'Due to his love for small, cute things, Souta Takanashi cannot turn childlike Popura Taneshima down when she recruits him to work for Wagnaria, a family restaurant located in Hokkaido. Takanashi takes particular joy in doting on the older Popura, which only fuels her complex over how young she looks. He also quickly learns he must stay on his toes once he meets the rest of his colleagues, including the katana-wielding floor chief Yachiyo Todoroki, the intimidating head chef Jun Satou, the dangerously well-informed and subtly sadistic sous chef Hiroomi Souma, the adamantly lazy manager Kyouko Shirafuji, and the waitress Mahiru Inami who has a ""painful"" fear of men. Powered by an eccentric cast, Working!! is a unique workplace comedy that follows the never-dull happenings within the walls of Wagnaria as Takanashi and his co-workers\' quirky personalities combine to create non-stop antics, shenanigans, and hilarity.::MyAnimeList.net'"
31521,10+1-piki no kaeru,"AAmkqkoo,,yooett",movie,1,6.76,3437,
8523,Katte ni Kaizou Specials,"CCmmdeyytehDccboooSSxFFo,,Wyinnee",movie,3,5.77,185,
4700,Kaze no Kokyuu: Animation ni Yoru Oufuku Shokan,knnyiiq,movie,5,5.48,858,"'The beautiful girl Cinterrier (like the terrier version of Cinderella), was proposed to by many dogs. Who finally got her heart?'"
1622,Slayers: Excellent,"Snnommttinn,,AAddvvruuVpeeddDttss",movie,1,5.73,5712,
2769,Little Nemo Pilot,"SnnmmaarooWoorrg,,Caabraassyy",movie,25,6.71,487,"'Little Nemo: Adventures in Slumberland was released in American theaters in 1992. However, at one point earlier in its development many people from Studio Ghibli had been involved with the project. In 1984 they produced this test pilot.'"
11919,Sayonara zetsubô sensei,"Sokqr,,Flmmh,,DDfqkaa",tv series,52,6.2,340,"'Nozomu tries to hang himself, but is prevented from doing so by an overbearingly cheerful young girl named Kafuka. He tries to escape from her, but learns she is his student.::Anonymous'"
1668,Hanoka Recap,kR,tv series,52,7.02,22429,'Black Cat DVD only episode.'
8109,Nihon yotogi banashi: Pakotte medetashi,,movie,1,6.6,962,
5031,Gakuen no Shuryousha,dnnttso,tv series,2,7.09,2155,
22413,Milky Gal: Cats Ai,HHwtts,tv series,1,6.44,60,"""With aims to one day reach out into the stars, humanity has colonized all the planets of the solar system. This story of young high school hopefuls is set in Fourth Tokyo in a Japanese Martian prefecture. Iris Shirasaki is a third year student/aspiring test pilot. Mizuki Sera is her peer/mechanic and Mizuki's brother Kaito is their homeroom teacher and the young director of the program developing their talents.::Crunchyroll"""
991,Dragon Quest: Great Adventure of Dai,"AAmkkqriim,,ttiioonn,,AAxvveennrrw,,mmeeddyy",tv series,3,5.79,3276,"'The story begins with a young boy named Dai .Dai, the young protagonist of the series, is the only human living on the island. Having been raised by Brass and with his best friend, the monster Gome, Dai grows up dreaming of becoming a hero.', 'The story begins with a young boy named ""Dai"" .""Dai"", the young protagonist of the series, is the only human living on the island. Having been raised by his adoptive grandfather ""Brass"" and with his best friend ""Gome"" , Dai grows up dreaming of becoming a hero.::ABeer Baskerville'"
24591,Cho Akukan Bouheki Cheese Naporitan,"Animation,Short",movie,1,7.48,1034,
181,Saiunkoku Monogatari 2nd Season,"Adventure,Comedy,Drama,Fantasy,Historical,Romance",movie,13,7.54,36264,
31517,The Legend of Snow White,,tv series,475,5.5,146,
3229,Kentauros no Densetsu,Sccooaa,tv series,13,7.35,66236,"'The ""slapstick drama"" begins with Seiya Kanie, a high school boy who is invited on a date in an amusement park by a mysterious beautiful transfer student named Isuzu Sento. He is introduced to Ratifa, a ""real"" princess and the park\'s manager, and is asked to be the acting manager of this ""disappointing amusement park in the Tokyo suburbs.""::Ghassan Ben Moussa'"
16009,Otoko Doahou! Koushien,"Action,Sports",movie,12,7.53,122031,'Animated version of the classic story of a young farmgirl who is transported to the magic land of Oz.::Anonymous'
786,Zoku Zoku Mura no Obaketachi,jttaau,movie,13,5.92,2513,'An anime OVA based on the Street Fighter IV Video game.'
7463,Katteni Kaizô,"Animation,Short,Comedy",movie,12,6.3,7275,
3082,Sabu to Ichi Torimono hikae,Etqmms,movie,1,5.51,854,
33134,Hoozuki no reitetsu,Adventure,tv series,1,7.0,35,
8422,The New York Ripper,"HHoorrfhssyeerr,,TThhoor",movie,1,7.04,23727,"'A burned-out New York police detective teams up with a college psychoanalyst to track down a vicious serial killer randomly stalking and killing various young women around the city.::Matt Patay', 'Killer who talks like a duck wanders around New York City killing women by various means including slicing an eyeball with a razorblade. Detective Jack Headly is hot on his trail.::Humberto Amador'"
5578,The Scribbling Kitten,Qjiiyknngoott,movie,7,7.41,2177,"""Yasuji Mori's short about a kitten drawing pictures on a wall."""
2739,Punpun Polka,"iifss,,jzuf",tv series,3,6.36,347,"""Usavich is a series about an odd pair of rabbits imprisoned in a Soviet Gulag. Shows the absurd everyday occurrences of the two rabbits' prison life, and the the two rabbits' life on the run from law enforcement."""
5895,4-Day Weekend,"Short,Music",movie,1,7.1,332,
29261,Happiness!: Watarase Jun no Kareinaru Ichinichi,Fkeextsttaa,tv series,2,7.22,2962,"""It's not easy to find the perfect girl, even when you're the same sex! Kanako thought attending an all-girls school would be the perfect way to meet the girl of her dreams, but after her hot new roommate turns out to be a guy in drag, and catching the eye of the most popular girl in school only brings down the wrath of all the OTHER similarly obsessed girls, she's not so sure! Complicate things with a cat-eared dorm leader, her roommate's rude-mannered maid, an identical twin sister (who attends an all-boys school of course) and WAY too many attractive girls of questionable persuasions and the question becomes whether Kanako will die from frustrated nosebleeds! (Life would be SO much easier if guys didn't literally give her the hives!) Will Kanako ever find a non-polar opposite of a compatible non-opposing polarity? Let's just say that the quest for true love will not run straight in Maria Holic."""
5189,Shiritsu Tantai: Toki Shouzou Trouble Note - Hard &amp  Loose,"ttoonn,,dtyy",tv series,156,6.66,337,'Two siblings try to find their missing parents. Based on the best selling video game series by Square Enix.'
626,Fate/Zero Remix,"SiiqttopnnDooty,,vyooCttaass",movie,22,6.79,4995,
2937,Dwaejiui Wang,"DDaans,,PPssjoollggccqk,,Dueeb,,yllll",movie,1,7.22,10441,"'Disguised as schoolgirls, 2 superheroines would rather goof off instead of saving the Earth from gigantic monsters.::softsofa'"
32379,Hello Kitty: Ringo no Mori no Mystery,"CCoondddyy,,MiiddMMtteerryy",tv series,12,6.81,90817,
31851,Seitokai yakuindomo,"AAiimmsgiilm,,CCpmmwxh,,rrqaa",tv series,1,6.75,1585,"'Takatoshi Tsuda joins Ousai Academy, a co-ed high school that until recently had been an all-girl school, where he is asked to join the student council as vice-president and a male representative.::Nolberto Roa'"
550,Hello Kitty no Hakuchou no Ouji,"FFqjs,,Lod",movie,27,7.29,89243,
17689,Kono Aozora Ni Yakusoku Wo,QknsuoojRRimmnnee,tv series,1,7.48,196,
17913,Poulette no Isu,"bt,,CClkrfh",movie,1,6.66,1710,'A Lonely girl get some help from a chair.::DrShadi'
13365,Appleseed Alpha,"bommoonnAAtt,,ccii--ii",movie,1,4.3,94,"""Based on the comic book by the creator of Ghost in the Shell, a young female soldier Deunan and her cyborg partner Briareos survive through the post World War 3 apocalyptic New York in search of human's future hope, the legendary city of Olympus.::SAI"""
8832,Jishu Seisaku Movie Binchou-tan,"biimmiiloofy,,MMiss",movie,25,5.63,125,
19469,Princess Lover!: Magical Knight Maria-chan,"Magic,Parody",movie,1,5.81,3584,
28539,Hi no youjin,,tv series,1,7.18,7179,
28309,Comet Lucifer: Garden Indigo no Shasou kara,"ddbttyrrdoodd,,Cqraass",tv series,1,6.94,4310,
13091,Mugen no Ryvius: Illusion,oommddh,movie,1,4.41,128,
1081,Akebi no Hana: Maho,eennyaa,movie,13,7.47,3499,
15045,Rokka -Braves of the Six Flowers-,"Animation,Action,Adventure,Fantasy,Mystery,Thriller",tv series,8,5.36,7597,"'When evil awakes, the deity of Fate will choose six heroes to save the world from ruination.::Mattias1'"
1807,Senran Kagura: Estival Versus - Shoujo-tachi no Sentaku,"AAttiinnVlw,,Wccgii",tv series,12,6.6,16596,
3577,Tenkuu Senki Shurato Recaps,"Action,Fantasy,Magic,Shounen",movie,26,7.36,20883,"""Anthropomorphic cats abduct little kids' dog to use him as a weapon for their Mistress who wants to control the fantastical cat world. Young boy and his sister must travel to this world to save their pet and the cat world.::Anonymous"""
1588,The Idolmaster Movie: Beyond the Brilliant Future!,ookeeeyy,movie,24,7.21,16922,
5398,Venger Robo,"jqttuooj,,Wccii--ii",tv series,2,5.74,860,"""It has been 15 years since the fateful battle with The Empire of 100 Demons. Humanity is under attack by the scientist Dr. Lando with their mechanical monsters empire. Getter Team has begun training on a new Getter Robo, Hayato recruit a boy named Go Ichimonji as Getter One's pilot. Go - along with co-pilots Sho and Gai - must use Getter Robo to exterminate the Mechanical Beasts of Dr. Lando.::Gavin Nelson"""
276,Ijiwaru Baasan,nnmmaattoonn,tv series,12,7.29,36656,
29255,The Wizard of Oz,"AAbkmmqgkljqmmkQxvveennttjfddd,,aa,,ssoccll,,aannyqss",movie,1,6.68,2209,'Animated version of the classic story of a young farmgirl who is transported to the magic land of Oz.::Anonymous'
11679,Thistle One,"Animation,Short",movie,1,5.27,2373,
204,Mobile Suit Gundam: The 08th MS Team - Miller's Report,"iiaann,,innWiiFFii",movie,12,6.25,19138,"'In a future war, a young battle robot pilot suspected of being a spy must face court martial. Meanwhile, the home village of a friend of his is threatened by enemy forces.::Anonymous'"
15925,Yoroiden Samurai Trooper: Message,"SnnknopnnSccttoob,,Csjttyy",movie,1,7.47,787,
30751,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,Vleee,movie,13,6.4,619,"""The short film's main character is a water spider who seems to have fallen in love with a water strider. Though she is scared of him at first, the water strider soon gets used to the presence of the spider.::Wikipedia"""
25027,Somei-ka no Hi no Youjin: Bouka no Tebiki Katei-hen,DDmmaaddw,tv series,1,6.56,107,"'Lucy, an aspiring Celestial Wizard, becomes a friend and ally to powerful wizards Natsu, Gray, and Erza, who are part of the (in)famous wizard guild, Fairy Tail.::Tyler Smith', 'Lucy, a 17 year old girl, sets out on journey to become a full-fledged wizard and joins the strongest and most (in) famous guild FAIRY TAIL where she meets Natsu, Happy, Gray and Erza, who treat her more like family than friends. This epic series takes us through all the dangers that the members of fairy tail face and eventually overcome through mutual love and friendship.::AnimeLover', 'Lucy, a runaway celestial wizard, finds herself under the curse of a magic charm. Natsu Dragneel, a Dragon Slayer, and his sidekick, Happy, swoop in to save her from being sold on the black market. Causing massive property damage, is a specialty of Fairy Tail, as Lucy is soon to find out as she joins the magical guild. Lucy soon meets Gray and Erza, both are also wizards at Fairy Tail, Gray is an ice wizard with a cool personality and a special ""hobby"". Erza on the other hand is a wizard with requip magic, which allows her to switch armour and weapons at any moment. Through Arcs of all kinds Fairy Tail sticks together::Ariadne'"
2150,Xiyue Qi Tong (2006),"AAfkj,,AAeenngjee,,aass",movie,78,7.95,7761,"""Behind-the-scenes documentaries about 'Princess Mononoke,' from the film's conception up to its theatrical release and after - eventually rewriting the box office record in Japan. The documentaries include: Behind-the-scenes production process at the studios, the vocal cast doing overdubs and ADR sessions, featurette on the impact of the film on Japanese society."""
25687,Fractale,"Qmiimmaaroo,,AAxceenntteee,,CCpddDD,,DqgsSSfii--R",tv series,1,7.66,58274,"'In a futuristic world, most people have come to be totally dependent on avatars they can use in the real world due to the Fractale System. The problems of this Utopian world are becoming apparent however as the system gradually starts failing. Some even aggressively rebel against it. Clain, a young boy, happens upon a girl, who is being chased, one day who will initiate a change in his life he could not have imagined. This girl, Phryne, leaves a gift in the form of an avatar, Nessa, who is unlike any others.::Mattias1'"
8416,Uli Sai Jjang-Iya,SScchhl,tv series,1,6.81,148,'Meet this curious polar bear that travels around the world learning about us. If anything can go wrong for him - it will go from bad to worse.::E-boy'
15577,Daily Lives of High School Boys,"SusttooVeedd,,DDrrqaa",tv series,1,6.13,240,"'A sketch comedy about three friends attending an all boys school.::Mattias1', ""High school boys are really simple and curious creatures. They want one and only one thing: girls. But they haven't got a clue about them. Male teenagers are dumbfounded by the girls' thought process, actions, appearance and everything in between. They spend countless hours amongst themselves discussing and arguing their theories which are usually completely off base. If only they had the courage to ask them instead of screwing around and talking about nonsensical things, they might get somewhere.::baka-updates"""
6749,Crush Gear Nitro,FsSSbor,movie,1,7.1,3826,"'Seventeen-year-old girl out of Iwate in Northern japan is not just any high school girl coming to Tokyo for her summer break. She is an apprentice witch travelling to learn and improve her skills and magic. It was never going to be easy, however, and along the way there are problems, illness, labour, clashes and a boy.::aghaemi'"
2104,Midnight Submarine,"Animation,Action,Comedy,Crime,Mystery,Sci-Fi",tv series,26,7.95,165008,
228,Hunter x Hunter Movie: Phantom Rouge,"Qob,,ddceennruurree,,SShhluubnn,,uuppeewwee",movie,26,7.79,172415,'Animation made with pasta about an ugly young woman who wants to change her face.::lukejoplin@infolink.com.br'
3734,Tetsujin 28 Go,SSu--u,tv series,3,7.32,1248,
1559,A Happening of Monumental Proportions,eedd,movie,50,8.25,129112,"'During the course of one day, a group of students at a school in Los Angeles find themselves caught up in a plot of sex, lies and dead bodies.::Anonymous'"
5287,Nisshin Seifun Group CM,"Mddss,,SSllorooffiiffr",movie,53,6.25,310,'A boy works hard to please his lord and gain advancement.'
1578,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,"ccooonn,,AAsrbuue,,Veeeaau,,MMeevhhSSii--FFu",tv series,13,7.03,6786,
7844,Chibinacs 20,eexu,tv series,1,6.15,195,
2410,Iblard jikan,"Qnnttkim,,girrgFFaamyzt",movie,3,6.74,1934,"'A fantastical city portrayed in artful pictures that come to life through animation, music and background sounds.'"
5393,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,"Action,Mecha,Military,Sci-Fi",tv series,1,5.38,1092,"""Yuuta Takemoto is a poor college student who lives in a dilapidated apartment building with his two friends, Shinobu Morita and Takumi Mayama. The series chronicles the students' story as they struggle through life and love.::dxg"""
33360,Lupin III: Episode 0 - First Contact,"SnnmmaattpccgunnCCneeh,,VrriimmrMMattrr",movie,1,6.66,1732,"'A news reporter interviews Jigen about how he first met Lupin.::Jason LeGault', 'In New York City, a female reporter interviews Jigen on how he first met Lupin. The story takes place a long time ago. When Jigen was working for a mob in New York. Who has a sealed treasure that contains a scroll in creating a powerful alloy. Lupin tries to steal it countless times, but can\'t obtain the scroll, unless he has a special ""key"" to opening it. The story also reveals to how Goemon obtains his Zantatsuken and how Inspector Zenigata first encounter Lupin.::J LeGault'"
19841,Nanako Kaitai Shinsho,CCookeextKdkllaayyiio,tv series,14,7.0,18072,"'High school student Junichi Tachibana attempts to find love once again after having his heart broken last Christmas. This series follows his romantic endeavors in a sequence of six separate arcs, each involving a different heroine.'"
11031,Ken-chan no oneesan,,movie,2,6.56,2589,
712,Doraemon Movie 03: Nobita no Daimakyou,Sfcdnnrjfee,movie,50,7.38,9559,
28385,Shokuzai no Kyoushitsu,wbii,tv series,1,6.44,1264,
25193,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,"Adventure,Comedy,Mystery,Police,Shounen",tv series,1,4.25,55,
18205,Eiga Kaiketsu Zorori: Mamoruze! Kyouryuu no tamago,Qiimmaattooj,movie,12,6.12,999,
376,Final Fantasy VII: Advent Children,"SbiiaakAAriioo,,Qvvdnnree,,nnaassyy,,SSkGuGhheiiorf",movie,1,7.34,116129,"""An ex-mercenary is forced out of isolation when three mysterious men kidnap and brainwash the city's children afflicted with the Geostigma disease.::Sean"", 'Two years after the events in ""Final Fantasy VII"", a disease called \'Seikon-Shoukougun\', or \'Geostigma\', is spreading through the planet. This disease is believed to have been caused by the body fighting off foreign material that invaded the body two years earlier, at the end of ""Final Fantasy VII"". Guilt-ridden and haunted by his past, ex-SOLDIER Cloud Strife has decided to live a secluded, solitary life away from his friends while maintaining ""Strife\'s Delivery Service"", whose headquarters is located in Tifa Lockheart\'s bar, the Seventh Heaven. Tifa\'s bar serves as an orphanage for children stricken with Geostigma. Here, Tifa keeps an eye on Barret\'s six-year-old daughter, Marlene, while Barret searches the planet for an alternative energy source to the Planet\'s energy, Mako. One day, Cloud receives a phone call from the former Shinra, Inc. president, Rufus, asking him for protection from a mysterious man named Kadaj. Kadaj, in the meantime, along with his brothers Loz and Yazoo, are searching for their ""mother"", and seem to believe that Cloud knows where to find her. Meanwhile, Vincent Valentine has been wandering the planet gathering information on Kadaj\'s scheme, and Cloud and his friends must come together again to fight these new enemies.::Andrea', 'Two years after ""Final Fantasy 7"", life seems to have returned to a state of normality after Sephiroth\'s attempts at mass genocide and the danger of Meteor. On the edge of the ruins of the metropolis Midgar, a new city has thrived, called the Edge and at it\'s center lies a monument that entails no one will forget Meteor and the ones who died. Cloud Strife, the hero who defeated Sephiroth, is a delivery boy now, no longer interested in fighting wars or leading rebellions. The world is at peace, and AVALANCHE is gone it\'s separate ways. Tifa Lockheart has reopened the new 7th Heaven, in the Edge, looking after Marlene and other orphans, including Denzel. Barret Wallace is working with the WRO in finding new energy sources to supply the world now that Mako is no longer used. Cid Highwind is also working with the WRO, as an airship pilot and leader of their air fleet. Reeve (and Cait Sith) is now heading the WRO and working, striving, to create a better world for all. Vincent Valentine has returned to solace, switching his places between his mansion home in Nibleheim and the Sleeping Forest, and the Forgotten City. Yuffie Kirisagi is back in Wutai, though what the Ninja is doing is unknown to all. But despite this lull in adventure, there is something that is striving the world. Geostigma, the Sephiroth, JENOVA\'s memetic legacy. A disease that counters the body\'s own defence system in on itself and causes it to destroy itself. Rufus ShinRa, ex-President of Midgar, is a sufferer of the disease, along with the ex-SOLDIER Cloud, and lives now in his hide-away home the Healin Lodge with his faithful bodyguards, the Turks. But who are the mysterious silver haired band, known as Kadaj\'s Gang? Kadaj, Loz and Yazoo, all of silver hair and teal eyes. Who are these strange people, who appear so much like Sephiroth?::Olek Tamarani'"
2713,A-Channel,"Qnniigiij,,Xoommeeddyyrrq",tv series,26,7.11,3224,
3407,Binetsu Shoukougun,Beennttk,movie,24,7.07,55444,"'During a random night, the two brothers Mutta Nanba and Hibito witness what seems to be a UFO flying to the moon and they both vow to eventually become astronauts. 19 years later, Mutta has the opportunity to follow his brother and fulfill his promise.::Dielson Sales'"
17677,Seikimatsu Leader Gaiden Takeshi!,"Comedy,School,Shounen",movie,1,7.15,5078,"'A group of friends were separated when one of them died in an accident. Later on she comes back as a ghost trying to get into heaven but to do that her friends must grant her a wish.', 'A group of friends were together forever until one of them died and they all went there separate ways. One day the leader of the group was able to see the girl that died and what has to do is grant her, her wish so she can rest in peace but this means that he must regroup all of his childhood firends'"
2717,Saikyô saiaku no kare! Sono ichi/Saikyô saiaku no kare! Sono ni,"Snnoqttiinn,,QxyooQddcmgirree,,CCkeefuFFqssSSccu--C",tv series,24,7.09,2072,
32301,Mahoutsukai to goshujinsama: Wizard and the Master,aannaass,tv series,12,6.58,10517,
3101,Natsuyuki Rendezvous,jkmmsiipnnmmsnngyy,tv series,51,6.46,3863,"'Hazuki is secretly in love with his florist boss, but his chances of a successful romance seem slim when he not only has to overcome shyness, but also the possessive ghost of her dead husband.'"
6381,Osamu Tezuka Story: I am Son-Goku,AAiimmypj,movie,12,7.43,51114,
20723,K: Seven Stories Movie 3: Side: Green - Uwagaki Sekai,"Animation,Action,Drama,Fantasy,Mystery",tv series,2,6.71,7322,'Third Movie of the K-Seven Stories 6-Part Movies-Series.'
10572,Akiko,Comedy,movie,12,7.05,46940,"'The quaint life of Ottavia, a widow living in Rome, is turned upside down when a young and pretty Japanese girl knocks at her door, claiming to be the daughter of her late husband, an Italian military officer who went to Japan on a secret mission during WWII and reportedly killed in action there. At first Ottavia is upset by knowing of her husband\'s affair in Japan, and suspicious of the girl whose ""exotic"" habits and manners arouse the curiosity of the whole neighborhood. Pretty soon however Ottavia and her neighbors are conquered by the good-natured Akiko, who soon finds a job as tourist guide (it\'s the year of the Olympic Games, and tourists are flocking to Rome from everywhere including Japan). But Akiko must beware of young Italian men.::Vice-4'"
3165,Are You Serious?,"hhlt,,CCoommeu",movie,2,7.62,13334,'A young woman who has been jilted by her fiancé wants desperately to lose her virginity. But the men she meets are all extremely unlikely candidates.::Jim Beaver <jumblejim@prodigy.net>'
27493,Joseito,,movie,1,5.38,63,
1999,SOS TV Walpurgis Night Fever,"CCoodh,,--FF",tv series,1,6.52,1655,'Meet this curious polar bear that travels around the world learning about us. If anything can go wrong for him - it will go from bad to worse.::E-boy'
25729,Bunbuku chagama,SSirrtt,movie,1,7.69,4467,
16490,Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,ddhAeeiidnnfrKffee,tv series,1,4.93,91,
29411,Gallery Fake,Sjiiq,tv series,1,5.15,193,"'Fujita Reiji is the owner of an art gallery, Gallery Fake. He deals with fake items, and is also familiar with the black market. However, he has a special talent for art, and used to work for the Metropolitan Museum of Art in New York as a curator.::https://myanimelist.net/anime/364/Gallery_Fake?q=Gallery%20Fake'"
1663,Ko ro ro roshianti,"AAiikskoob,,Vmmddd,,Dvii--ii",tv series,52,7.39,3685,
